Date,Open,High,Low,Close,Adj Close,Volume,sector,ETF Name,Full ETF Name
2018-12-01,110.20999908447266,110.5999984741211,91.7300033569336,99.01000213623047,94.173828125,184699100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-01-01,97.31999969482422,109.1500015258789,96.79000091552734,108.77999877929688,103.87212371826172,114456600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-02-01,107.8499984741211,111.91000366210938,106.36000061035156,110.20999908447266,105.23760986328125,82301900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-03-01,111.11000061035156,114.05999755859375,107.66000366210938,113.8499984741211,108.71339416503906,126494800,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-04-01,114.7699966430664,120.9000015258789,114.41000366210938,120.06999969482422,115.04399108886719,72082500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-05-01,120.2699966430664,120.33000183105469,110.62000274658203,110.94000244140625,106.29618072509766,108676500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-06-01,110.66999816894531,120.79000091552734,109.43000030517578,119.19999694824219,114.21041870117188,81414000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-07-01,120.70999908447266,124.5999984741211,119.61000061035156,120.72000122070312,116.0655746459961,62700300,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-08-01,120.94999694824219,122.13999938964844,113.62999725341797,119.58000183105469,114.96953582763672,99953900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-09-01,119.01000213623047,124.38999938964844,118.58000183105469,120.69999694824219,116.04634094238281,65899600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-10-01,120.9800033569336,123.1500015258789,115.95999908447266,120.8499984741211,116.57599639892578,70052000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-11-01,121.47000122070312,123.38999938964844,119.44000244140625,122.44999694824219,118.11943054199219,57718600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-12-01,122.54000091552734,126.7300033569336,119.55000305175781,125.41999816894531,120.98439025878906,61595700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-01-01,126.20999908447266,128.52999877929688,122.98999786376953,125.31999969482422,121.2864761352539,109639500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-02-01,126.0199966430664,132.72999572753906,112.52999877929688,115.83000183105469,112.10193634033203,141891500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-03-01,116.18000030517578,121.73999786376953,81.73999786376953,98.08000183105469,94.92323303222656,199888800,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-04-01,94.3499984741211,118.20999908447266,91.2300033569336,116.5999984741211,113.3946762084961,98767700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-05-01,113.0199966430664,126.08000183105469,110.05999755859375,124.19000244140625,120.77605438232422,100390000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-06-01,124.33999633789062,133.3000030517578,121.91999816894531,127.70999908447266,124.19927215576172,101636000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-07-01,127.88999938964844,138.2100067138672,127.79000091552734,137.0,133.54421997070312,80508500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-08-01,137.44000244140625,151.02000427246094,136.4199981689453,150.08999633789062,146.3040313720703,54674000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-09-01,150.22999572753906,154.13999938964844,139.02999877929688,146.97999572753906,143.27247619628906,91784100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-10-01,148.42999267578125,156.13999938964844,141.74000549316406,142.97000122070312,139.66064453125,70396700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-11-01,144.83999633789062,158.7899932861328,142.41000366210938,157.25999450683594,153.619873046875,64916300,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-12-01,158.49000549316406,161.1300048828125,155.22999572753906,160.77999877929688,157.05838012695312,65816600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-01-01,161.77999877929688,171.9600067138672,157.44000244140625,162.00999450683594,158.55325317382812,80246900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-02-01,163.88999938964844,173.4600067138672,159.00999450683594,161.14999389648438,157.71160888671875,59585800,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-03-01,163.14999389648438,170.1999969482422,149.64999389648438,168.07000732421875,164.4839630126953,121750600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-04-01,169.58999633789062,180.16000366210938,168.85000610351562,178.9199981689453,175.38063049316406,62915500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-05-01,179.88999938964844,179.97999572753906,165.49000549316406,172.83999633789062,169.4208984375,89924600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-06-01,173.8699951171875,179.36000061035156,169.3800048828125,178.5500030517578,175.01792907714844,80793900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-07-01,178.99000549316406,184.69000244140625,173.77000427246094,180.42999267578125,177.12307739257812,87622100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-08-01,181.89999389648438,183.8300018310547,174.8699951171875,183.64999389648438,180.28407287597656,79608500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-09-01,184.27999877929688,186.38999938964844,177.3800048828125,179.4499969482422,176.1610565185547,112075600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-10-01,180.36000061035156,201.61000061035156,178.24000549316406,201.14999389648438,197.75872802734375,102706500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-11-01,202.6300048828125,215.05999755859375,201.07000732421875,204.44000244140625,200.9932403564453,166808300,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-12-01,206.75,208.75,189.89999389648438,204.44000244140625,200.9932403564453,175315900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-01-01,208.2899932861328,211.80999755859375,171.47999572753906,184.9499969482422,182.10414123535156,238437900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-02-01,185.30999755859375,190.1699981689453,161.49000549316406,177.42999267578125,174.69985961914062,224046500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-03-01,177.1699981689453,192.19000244140625,161.7100067138672,185.0,182.1533966064453,284326600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-04-01,186.00999450683594,189.4499969482422,162.55999755859375,162.8800048828125,160.62013244628906,196284700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-05-01,162.3800048828125,169.86000061035156,136.0,154.5399932861328,152.39584350585938,194840400,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-06-01,155.3699951171875,157.6999969482422,133.0399932861328,137.47999572753906,135.57252502441406,141485200,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-07-01,137.6999969482422,163.47999572753906,137.02999877929688,162.8300018310547,160.942138671875,102720200,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-08-01,162.86000061035156,174.75999450683594,155.47000122070312,155.50999450683594,153.70700073242188,96793400,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-09-01,154.49000549316406,167.19000244140625,142.02999877929688,142.4499969482422,140.79840087890625,130437200,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-10-01,142.32000732421875,149.00999450683594,133.5500030517578,144.02999877929688,142.6581573486328,132633100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-11-01,146.47999572753906,146.9600067138672,131.89999389648438,146.1699981689453,144.7777862548828,106640300,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2022-12-01,146.7100067138672,147.32000732421875,126.0,129.16000366210938,127.92980194091797,99615700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-01-01,129.92999267578125,149.02999877929688,126.83000183105469,148.6999969482422,147.6873321533203,90454300,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-02-01,148.30999755859375,158.02999877929688,142.67999267578125,145.5399932861328,144.54885864257812,95353900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-03-01,145.02000427246094,149.6300048828125,135.7100067138672,149.5399932861328,148.52162170410156,149866100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-04-01,148.19000244140625,149.02000427246094,142.58999633789062,147.86000061035156,147.3011932373047,85539600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-05-01,147.5,154.14999389648438,144.0399932861328,151.61000061035156,151.03701782226562,93741900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-06-01,151.47999572753906,170.35000610351562,150.42999267578125,169.80999755859375,169.16824340820312,106869100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-07-01,171.50999450683594,177.8000030517578,168.3699951171875,173.74000549316406,173.43153381347656,100870200,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-08-01,172.8699951171875,174.6199951171875,160.92999267578125,170.7100067138672,170.40692138671875,91630000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-09-01,171.67999267578125,175.22999572753906,156.74000549316406,160.97999572753906,160.69418334960938,102848400,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-10-01,160.02000427246094,164.0800018310547,147.8300018310547,152.10000610351562,152.10000610351562,144342000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2023-11-01,152.99000549316406,169.57000732421875,151.7899932861328,169.47999572753906,169.47999572753906,112446020,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2018-12-01,169.44000244140625,170.10000610351562,139.14999389648438,150.52000427246094,141.48179626464844,4461100,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-01-01,148.0,166.24000549316406,147.69000244140625,165.6999969482422,156.29673767089844,2164800,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-02-01,164.16000366210938,170.19000244140625,161.86000061035156,168.19000244140625,158.64544677734375,2427100,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-03-01,169.60000610351562,172.64999389648438,163.66000366210938,172.41000366210938,162.6259307861328,1445200,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-04-01,173.64999389648438,182.75,173.52000427246094,181.2100067138672,171.35743713378906,2094300,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-05-01,181.44000244140625,182.5,166.5,166.89999389648438,157.82550048828125,1830700,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-06-01,166.63999938964844,181.7100067138672,164.88999938964844,179.38999938964844,169.6363983154297,1171900,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-07-01,181.63999938964844,187.07000732421875,179.82000732421875,181.47000122070312,172.03973388671875,1069400,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-08-01,181.77000427246094,183.4499969482422,170.2100067138672,178.32000732421875,169.05345153808594,1926100,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-09-01,177.35000610351562,186.3699951171875,176.60000610351562,180.1199951171875,170.7598876953125,1023200,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-10-01,180.6999969482422,184.0,173.02999877929688,181.39999389648438,172.5357208251953,1627000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-11-01,182.47999572753906,186.13999938964844,180.1999969482422,184.77999877929688,175.7505645751953,963900,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2019-12-01,185.0,191.66000366210938,180.47000122070312,189.47999572753906,180.22091674804688,1115200,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-01-01,190.85000610351562,195.52000427246094,187.05999755859375,191.75999450683594,183.127685546875,1243500,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-02-01,192.7899932861328,205.0500030517578,171.77000427246094,177.22999572753906,169.2517547607422,2737500,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-03-01,177.75999450683594,186.02000427246094,118.98999786376953,145.35000610351562,138.806884765625,5190400,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-04-01,139.89999389648438,179.30999755859375,134.49000549316406,177.22000122070312,169.62466430664062,2502500,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-05-01,171.97999572753906,192.83999633789062,166.33999633789062,190.1199951171875,181.97177124023438,1809400,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-06-01,190.77000427246094,207.41000366210938,188.92999267578125,200.0,191.42835998535156,1800200,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-07-01,200.6199951171875,221.1699981689453,200.35000610351562,218.4199981689453,209.63717651367188,2165400,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-08-01,219.42999267578125,248.0500030517578,218.35000610351562,246.6999969482422,236.780029296875,1877500,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-09-01,247.3000030517578,251.74000549316406,221.60000610351562,234.6199951171875,225.18577575683594,4247300,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-10-01,237.3800048828125,252.0,227.52000427246094,229.1199951171875,223.5211181640625,2405300,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-11-01,231.9499969482422,265.05999755859375,228.49000549316406,261.4800109863281,255.0903778076172,2088600,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2020-12-01,264.5899963378906,276.0,259.67999267578125,275.17999267578125,268.45556640625,2009800,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-01-01,276.8900146484375,297.5400085449219,268.6700134277344,283.2900085449219,276.3674011230469,2701300,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-02-01,286.3699951171875,300.5899963378906,278.7200012207031,283.5199890136719,276.591796875,2355700,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-03-01,287.989990234375,300.95001220703125,264.510009765625,295.3800048828125,288.1619873046875,3289000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-04-01,298.0400085449219,316.489990234375,296.7699890136719,314.0400085449219,306.48248291015625,2439700,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-05-01,315.70001220703125,316.1300048828125,291.6600036621094,305.05999755859375,297.7185974121094,2040100,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-06-01,307.1099853515625,315.0,299.6000061035156,314.010009765625,306.45318603515625,1582000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-07-01,314.4800109863281,323.1600036621094,303.1499938964844,315.07000732421875,307.8821105957031,2109800,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-08-01,317.05999755859375,321.8999938964844,305.55999755859375,320.94000244140625,313.6181945800781,1329400,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-09-01,322.05999755859375,324.5400085449219,309.510009765625,309.9700012207031,302.8985290527344,1323000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-10-01,311.3399963378906,340.0,306.6600036621094,338.80999755859375,332.7097473144531,1617000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-11-01,340.9700012207031,360.5400085449219,339.17999267578125,341.5899963378906,335.439697265625,3889600,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2021-12-01,345.0400085449219,348.29998779296875,316.8399963378906,340.6600036621094,334.5264587402344,2739100,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-01-01,345.8699951171875,350.79998779296875,285.8399963378906,307.44000244140625,302.49578857421875,5197800,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-02-01,308.0299987792969,316.7900085449219,270.010009765625,296.3999938964844,291.6333312988281,2179500,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-03-01,295.8900146484375,317.6700134277344,269.30999755859375,305.239990234375,300.3311462402344,3608600,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-04-01,306.30999755859375,312.25,269.6099853515625,270.1600036621094,266.2238464355469,2280700,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-05-01,269.69000244140625,281.5199890136719,226.27999877929688,256.2699890136719,252.53622436523438,5167600,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-06-01,258.1700134277344,262.1099853515625,220.27999877929688,227.4600067138672,224.14596557617188,3363300,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-07-01,227.25999450683594,269.5899963378906,227.05999755859375,268.7099914550781,265.311279296875,2302100,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-08-01,268.2900085449219,290.5400085449219,256.92999267578125,257.3800048828125,254.12457275390625,1690400,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-09-01,255.13999938964844,276.010009765625,234.11000061035156,235.07000732421875,232.09674072265625,1637900,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-10-01,235.25999450683594,247.5,222.82000732421875,240.67999267578125,238.1936492919922,2122500,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-11-01,244.5800018310547,247.9199981689453,221.9199981689453,246.47999572753906,243.9337158203125,1741000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2022-12-01,247.22999572753906,248.2100067138672,213.72999572753906,219.02000427246094,216.7574005126953,3393200,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-01-01,220.5,253.05999755859375,215.49000549316406,252.9199981689453,251.0136260986328,2177700,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-02-01,252.11000061035156,268.29998779296875,243.00999450683594,247.3800048828125,245.51539611816406,1745000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-03-01,246.91000366210938,252.77000427246094,230.16000366210938,252.5500030517578,250.64642333984375,1432600,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-04-01,250.8000030517578,252.02999877929688,241.7899932861328,250.64999389648438,249.48199462890625,1096000,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-05-01,250.00999450683594,258.2200012207031,244.07000732421875,253.25,252.06988525390625,1136100,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-06-01,253.19000244140625,283.8999938964844,251.6300048828125,283.20001220703125,281.88031005859375,1293200,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-07-01,285.75,297.45001220703125,279.739990234375,292.82000732421875,292.0258483886719,2324600,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-08-01,291.44000244140625,294.3699951171875,271.5299987792969,286.9200134277344,286.1418762207031,1780400,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-09-01,288.6199951171875,292.6499938964844,263.2799987792969,269.3699951171875,268.6394348144531,1187700,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-10-01,267.7900085449219,273.0400085449219,247.52000427246094,255.3699951171875,255.3699951171875,2521600,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2023-11-01,256.5299987792969,285.760009765625,255.05999755859375,285.3399963378906,285.3399963378906,1891828,Consumer Service,VCR,Vanguard Consumer Discretionary Fund
2018-12-01,44.31999969482422,44.31999969482422,37.939998626708984,39.79999923706055,38.69888687133789,212700,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-01-01,39.209999084472656,42.61000061035156,39.209999084472656,42.38999938964844,41.29460906982422,870500,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-02-01,42.29999923706055,43.599998474121094,41.68000030517578,42.84000015258789,41.732975006103516,80900,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-03-01,43.130001068115234,43.29999923706055,41.75,42.91999816894531,41.81090545654297,644000,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-04-01,43.15999984741211,45.09000015258789,43.08000183105469,44.75,43.59362030029297,61900,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-05-01,44.83000183105469,44.83000183105469,41.279998779296875,41.369998931884766,40.30097579956055,119900,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-06-01,41.29999923706055,43.689998626708984,41.29999923706055,43.36000061035156,42.23954772949219,169900,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-07-01,43.880001068115234,45.04999923706055,43.40999984741211,44.4900016784668,43.41240310668945,57100,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-08-01,44.689998626708984,44.75,42.15999984741211,43.220001220703125,42.17316436767578,42400,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-09-01,42.720001220703125,43.93000030517578,42.130001068115234,42.54999923706055,41.519386291503906,53500,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-10-01,42.54999923706055,42.7599983215332,41.25,42.25,41.25727462768555,73200,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-11-01,42.20000076293945,44.09000015258789,41.9900016784668,43.900001525878906,42.868499755859375,340300,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2019-12-01,44.13999938964844,45.869998931884766,43.18000030517578,45.119998931884766,44.059837341308594,132700,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-01-01,45.2400016784668,45.68000030517578,42.529998779296875,42.68000030517578,41.743675231933594,93600,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-02-01,43.150001525878906,44.849998474121094,35.38999938964844,36.400001525878906,35.60144805908203,226500,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-03-01,36.290000915527344,37.43000030517578,17.600000381469727,24.350000381469727,23.815805435180664,4731000,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-04-01,23.459999084472656,29.049999237060547,20.610000610351562,27.450000762939453,26.936426162719727,5590400,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-05-01,26.65999984741211,31.520000457763672,23.850000381469727,30.059999465942383,29.49759864807129,6887900,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-06-01,30.229999542236328,34.189998626708984,27.950000762939453,29.139999389648438,28.59480857849121,7598600,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-07-01,29.290000915527344,31.110000610351562,28.5,30.030000686645508,29.485780715942383,2112500,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-08-01,30.15999984741211,34.15999984741211,29.700000762939453,33.45000076293945,32.84379959106445,4441500,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
2020-09-01,33.310001373291016,34.18000030517578,30.959999084472656,32.11000061035156,31.528085708618164,2765300,Consumer Service,PEJ,Invesco Dynamic Leisure and Entertainment ETF
